,idx,hair
12871,26094,0
12872,26095,1
12873,26096,9
12874,26097,8
12875,26099,1
12876,26106,0
12877,26107,4
12878,26114,0
12879,26115,6
12880,26116,3
12881,26117,3
12882,26118,8
12883,26121,9
12884,26122,9
12885,26124,4
12886,26129,2
12887,26130,6
12888,26132,0
12889,26133,2
12890,26136,7
12891,26140,6
12892,26141,0
12893,26142,2
12894,26144,9
12895,26145,7
12896,26148,6
12897,26150,9
12898,26151,9
12899,26155,6
12900,26156,1
12901,26159,5
12902,26162,9
12903,26163,3
12904,26164,10
12905,26165,8
12906,26166,5
12907,26168,0
12908,26170,11
12909,26172,0
12910,26175,7
12911,26179,6
12912,26181,0
12913,26182,6
12914,26186,3
12915,26188,9
12916,26189,3
12917,26190,10
12918,26192,0
12919,26193,9
12920,26196,0
12921,26200,3
12922,26201,0
12923,26202,0
12924,26206,1
12925,26207,6
12926,26209,11
12927,26211,8
12928,26212,2
12929,26214,3
12930,26215,6
12931,26216,5
12932,26218,0
12933,26220,10
12934,26223,4
12935,26227,8
12936,26228,1
12937,26229,3
12938,26231,5
12939,26232,9
12940,26233,0
12941,26235,2
12942,26236,6
12943,26237,7
12944,26238,6
12945,26239,8
12946,26241,9
12947,26245,5
12948,26246,9
12949,26247,8
12950,26248,0
12951,26249,6
12952,26250,3
12953,26253,9
12954,26254,9
12955,26255,6
12956,26258,1
12957,26259,3
12958,26260,1
12959,26262,7
12960,26264,9
12961,26266,1
12962,26267,7
12963,26269,7
12964,26270,10
12965,26274,6
12966,26276,9
12967,26280,3
12968,26283,6
12969,26285,3
12970,26292,3
12971,26293,2
12972,26295,9
12973,26296,0
12974,26299,6
12975,26300,6
12976,26301,3
12977,26302,0
12978,26305,0
12979,26306,7
12980,26307,6
12981,26308,9
12982,26309,8
12983,26312,1
12984,26314,9
12985,26315,1
12986,26316,7
12987,26317,11
12988,26318,9
12989,26319,7
12990,26320,9
12991,26321,0
12992,26324,9
12993,26325,3
12994,26328,0
12995,26329,2
12996,26331,9
12997,26334,3
12998,26335,0
12999,26336,3
13000,26337,2
13001,26339,0
13002,26343,0
13003,26346,0
13004,26347,0
13005,26349,11
13006,26350,0
13007,26351,2
13008,26355,6
13009,26356,4
13010,26357,5
13011,26363,9
13012,26366,5
13013,26367,8
13014,26369,0
13015,26370,9
13016,26373,5
13017,26374,9
13018,26375,8
13019,26377,4
13020,26378,9
13021,26379,0
13022,26381,8
13023,26382,9
13024,26383,0
13025,26384,9
13026,26385,3
13027,26386,10
13028,26388,6
13029,26390,3
13030,26391,5
13031,26392,9
13032,26393,3
13033,26394,9
13034,26396,0
13035,26397,9
13036,26398,0
13037,26401,0
13038,26404,6
13039,26405,7
13040,26407,6
13041,26408,9
13042,26411,6
13043,26412,10
13044,26413,4
13045,26416,9
13046,26420,9
13047,26421,6
13048,26424,7
13049,26428,2
13050,26429,3
13051,26431,6
13052,26432,9
13053,26434,10
13054,26436,2
13055,26442,6
13056,26445,6
13057,26448,6
13058,26453,6
13059,26457,7
13060,26458,2
13061,26460,6
13062,26461,0
13063,26462,0
13064,26463,6
13065,26465,8
13066,26466,9
13067,26471,6
13068,26472,9
13069,26473,3
13070,26474,6
13071,26475,6
13072,26476,2
13073,26477,11
13074,26478,9
13075,26479,5
13076,26480,0
13077,26481,9
13078,26488,9
13079,26490,9
13080,26492,6
13081,26494,9
13082,26497,0
13083,26499,9
13084,26500,8
13085,26502,5
13086,26503,6
13087,26504,6
13088,26506,11
13089,26507,6
13090,26508,0
13091,26509,9
13092,26510,4
13093,26512,6
13094,26514,4
13095,26515,7
13096,26516,3
13097,26517,9
13098,26522,6
13099,26524,6
13100,26527,0
13101,26529,4
13102,26530,9
13103,26532,0
13104,26533,9
13105,26534,6
13106,26536,1
13107,26537,2
13108,26541,8
13109,26542,0
13110,26545,0
13111,26546,6
13112,26551,7
13113,26552,0
13114,26553,9
13115,26554,0
13116,26555,3
13117,26556,9
13118,26557,5
13119,26560,6
13120,26562,4
13121,26563,5
13122,26566,4
13123,26568,9
13124,26571,9
13125,26575,0
13126,26576,6
13127,26577,5
13128,26579,9
13129,26580,9
13130,26581,0
13131,26582,2
13132,26584,7
13133,26589,1
13134,26590,0
13135,26591,9
13136,26594,5
13137,26595,0
13138,26597,9
13139,26599,6
13140,26600,9
13141,26601,9
13142,26602,10
13143,26604,8
13144,26605,4
13145,26609,0
13146,26611,9
13147,26612,10
13148,26613,4
13149,26623,0
13150,26625,4
13151,26626,9
13152,26627,9
13153,26628,9
13154,26631,6
13155,26632,9
13156,26636,0
13157,26640,6
13158,26641,0
13159,26644,5
13160,26646,4
13161,26649,6
13162,26650,2
13163,26655,9
13164,26658,1
13165,26659,6
13166,26660,0
13167,26661,6
13168,26662,9
13169,26663,0
13170,26664,9
13171,26670,8
13172,26671,9
13173,26676,7
13174,26678,4
13175,26680,6
13176,26681,5
13177,26687,6
13178,26688,8
13179,26691,4
13180,26697,7
13181,26698,0
13182,26704,0
13183,26705,9
13184,26708,0
13185,26712,8
13186,26713,9
13187,26714,3
13188,26716,4
13189,26719,9
13190,26722,1
13191,26723,4
13192,26725,0
13193,26728,0
13194,26729,9
13195,26730,2
13196,26731,6
13197,26732,3
13198,26733,3
13199,26735,2
13200,26744,4
13201,26747,6
13202,26748,1
13203,26749,2
13204,26752,6
13205,26756,6
13206,26764,7
13207,26766,2
13208,26768,6
13209,26769,7
13210,26770,1
13211,26775,0
13212,26778,0
13213,26781,9
13214,26782,1
13215,26783,0
13216,26784,0
13217,26786,5
13218,26787,1
13219,26788,0
13220,26790,0
13221,26794,9
13222,26795,5
13223,26796,1
13224,26797,6
13225,26798,8
13226,26799,7
13227,26800,9
13228,26803,0
13229,26804,9
13230,26805,8
13231,26807,1
13232,26808,9
13233,26812,7
13234,26816,6
13235,26817,5
13236,26818,6
13237,26819,4
13238,26827,1
13239,26829,0
13240,26830,1
13241,26831,0
13242,26832,5
13243,26834,0
13244,26841,6
13245,26842,8
13246,26843,0
13247,26845,0
13248,26847,9
13249,26849,4
13250,26850,8
13251,26853,2
13252,26854,9
13253,26855,0
13254,26857,6
13255,26860,7
13256,26861,1
13257,26862,9
13258,26866,0
13259,26871,9
13260,26872,0
13261,26874,4
13262,26875,8
13263,26878,2
13264,26880,4
13265,26881,9
13266,26884,0
13267,26885,2
13268,26886,6
13269,26887,9
13270,26889,0
13271,26891,6
13272,26893,8
13273,26894,0
13274,26896,9
13275,26897,7
13276,26902,0
13277,26903,6
13278,26906,0
13279,26908,0
13280,26909,8
13281,26910,10
13282,26911,0
13283,26913,5
13284,26915,1
13285,26916,0
13286,26919,6
13287,26920,3
13288,26921,9
13289,26922,7
13290,26924,10
13291,26925,6
13292,26927,9
13293,26931,0
13294,26932,3
13295,26933,8
13296,26935,5
13297,26938,6
13298,26941,0
13299,26942,9
13300,26944,8
13301,26948,0
13302,26951,9
13303,26954,8
13304,26957,4
13305,26962,1
13306,26963,0
13307,26965,2
13308,26967,8
13309,26968,5
13310,26970,9
13311,26971,4
13312,26972,1
13313,26976,10
13314,26978,0
13315,26982,3
13316,26983,6
13317,26985,0
13318,26987,9
13319,26991,0
13320,26996,6
13321,26997,6
13322,26999,3
13323,27000,6
13324,27001,0
13325,27003,6
13326,27005,3
13327,27006,4
13328,27007,6
13329,27009,8
13330,27010,6
13331,27012,9
13332,27013,8
13333,27014,0
13334,27015,4
13335,27026,6
13336,27029,10
13337,27030,2
13338,27033,2
13339,27034,0
13340,27039,0
13341,27040,0
13342,27041,0
13343,27042,6
13344,27043,0
13345,27044,2
13346,27045,3
13347,27046,6
13348,27047,10
13349,27048,6
13350,27049,6
13351,27050,0
13352,27051,7
13353,27052,0
13354,27054,3
13355,27061,9
13356,27062,6
13357,27063,9
13358,27066,2
13359,27067,0
13360,27068,9
13361,27070,8
13362,27073,9
13363,27078,6
13364,27080,6
13365,27081,7
13366,27082,9
13367,27083,0
13368,27085,9
13369,27086,5
13370,27087,10
13371,27088,2
13372,27089,6
13373,27091,3
13374,27093,0
13375,27095,6
13376,27096,7
13377,27099,6
13378,27101,2
13379,27102,0
13380,27103,10
13381,27106,3
13382,27107,9
13383,27108,0
13384,27111,3
13385,27112,5
13386,27113,0
13387,27114,6
13388,27115,7
13389,27116,3
13390,27118,7
13391,27119,0
13392,27121,3
13393,27123,0
13394,27124,9
13395,27125,0
13396,27126,7
13397,27127,9
13398,27128,7
13399,27129,0
13400,27130,6
13401,27131,2
13402,27133,9
13403,27135,0
13404,27136,4
13405,27138,8
13406,27139,0
13407,27142,0
13408,27144,8
13409,27145,3
13410,27146,5
13411,27147,6
13412,27153,6
13413,27155,6
13414,27157,6
13415,27159,6
13416,27160,8
13417,27161,4
13418,27164,4
13419,27166,3
13420,27167,9
13421,27171,2
13422,27172,9
13423,27173,2
13424,27174,9
13425,27175,8
13426,27176,0
13427,27181,2
13428,27182,4
13429,27183,9
13430,27184,11
13431,27185,5
13432,27187,6
13433,27188,6
13434,27189,0
13435,27190,5
13436,27196,9
13437,27197,3
13438,27198,1
13439,27199,7
13440,27200,6
13441,27201,4
13442,27207,5
13443,27209,0
13444,27211,0
13445,27215,8
13446,27218,8
13447,27221,9
13448,27234,0
13449,27236,7
13450,27239,9
13451,27240,10
13452,27243,0
13453,27245,9
13454,27246,0
13455,27247,6
13456,27252,10
13457,27253,10
13458,27254,3
13459,27255,3
13460,27256,9
13461,27258,3
13462,27262,9
13463,27263,5
13464,27264,0
13465,27265,6
13466,27267,6
13467,27268,7
13468,27269,9
13469,27270,9
13470,27274,9
13471,27280,0
13472,27281,3
13473,27284,11
13474,27285,1
13475,27286,3
13476,27287,4
13477,27295,0
13478,27296,4
13479,27298,3
13480,27300,3
13481,27301,11
13482,27302,9
13483,27307,0
13484,27308,11
13485,27312,6
13486,27313,8
13487,27315,7
13488,27316,4
13489,27317,0
13490,27318,7
13491,27320,5
13492,27321,6
13493,27326,3
13494,27328,9
13495,27330,6
13496,27331,6
13497,27332,6
13498,27333,6
13499,27337,0
13500,27341,0
13501,27344,2
13502,27346,5
13503,27347,5
13504,27350,6
13505,27351,0
13506,27352,1
13507,27354,7
13508,27355,5
13509,27356,6
13510,27357,2
13511,27358,2
13512,27359,7
13513,27361,9
13514,27364,7
13515,27365,0
13516,27367,9
13517,27369,2
13518,27371,4
13519,27373,2
13520,27374,0
13521,27375,9
13522,27376,2
13523,27380,7
13524,27383,4
13525,27384,8
13526,27390,6
13527,27391,4
13528,27392,9
13529,27393,3
13530,27394,9
13531,27396,10
13532,27397,9
13533,27398,1
13534,27401,1
13535,27402,9
13536,27403,0
13537,27406,2
13538,27410,10
13539,27411,9
13540,27412,6
13541,27415,0
13542,27416,5
13543,27417,0
13544,27418,4
13545,27419,3
13546,27420,5
13547,27421,0
13548,27424,7
13549,27427,6
13550,27430,0
13551,27438,9
13552,27440,0
13553,27441,1
13554,27450,9
13555,27452,7
13556,27456,4
13557,27458,1
13558,27459,9
13559,27460,0
13560,27464,6
13561,27469,0
13562,27470,8
13563,27471,3
13564,27474,6
13565,27475,2
13566,27476,9
13567,27477,9
13568,27478,9
13569,27480,3
13570,27484,0
13571,27488,1
13572,27489,8
13573,27490,0
13574,27491,7
13575,27492,8
13576,27495,7
13577,27497,3
13578,27499,8
13579,27500,4
13580,27502,6
13581,27504,3
13582,27505,6
13583,27507,5
13584,27508,6
13585,27509,3
13586,27510,6
13587,27512,6
13588,27515,9
13589,27517,0
13590,27520,9
13591,27523,9
13592,27527,0
13593,27537,3
13594,27538,6
13595,27543,0
13596,27544,0
13597,27549,3
13598,27550,6
13599,27554,9
13600,27560,1
13601,27563,0
13602,27565,6
13603,27569,4
13604,27571,3
13605,27579,9
13606,27580,6
13607,27581,6
13608,27586,7
13609,27588,0
13610,27589,6
13611,27590,0
13612,27591,0
13613,27592,5
13614,27594,6
13615,27595,0
13616,27596,0
13617,27601,1
13618,27603,1
13619,27614,4
13620,27615,9
13621,27616,0
13622,27617,7
13623,27620,5
13624,27623,0
13625,27625,6
13626,27626,0
13627,27627,2
13628,27630,1
13629,27634,4
13630,27636,9
13631,27638,0
13632,27639,7
13633,27643,0
13634,27647,0
13635,27650,3
13636,27651,6
13637,27653,1
13638,27657,3
13639,27658,8
13640,27659,5
13641,27670,3
13642,27672,10
13643,27674,9
13644,27676,0
13645,27679,4
13646,27684,4
13647,27688,1
13648,27691,6
13649,27692,9
13650,27694,4
13651,27697,5
13652,27698,8
13653,27701,0
13654,27702,9
13655,27703,7
13656,27707,0
13657,27709,8
13658,27710,0
13659,27711,7
13660,27717,9
13661,27718,6
13662,27719,2
13663,27720,0
13664,27721,0
13665,27724,9
13666,27725,3
13667,27733,8
13668,27736,0
13669,27737,3
13670,27738,0
13671,27739,1
13672,27741,9
13673,27742,0
13674,27744,4
13675,27746,8
13676,27747,0
13677,27748,5
13678,27751,8
13679,27753,4
13680,27755,8
13681,27756,7
13682,27759,1
13683,27760,9
13684,27761,0
13685,27764,9
13686,27765,9
13687,27766,0
13688,27767,6
13689,27769,0
13690,27771,6
13691,27772,0
13692,27774,4
13693,27777,6
13694,27779,11
13695,27782,1
13696,27787,4
13697,27788,0
13698,27793,6
13699,27798,8
13700,27800,9
13701,27801,6
13702,27808,8
13703,27811,0
13704,27812,7
13705,27815,0
13706,27818,5
13707,27819,6
13708,27821,3
13709,27822,10
13710,27823,4
13711,27824,6
13712,27826,8
13713,27830,0
13714,27834,2
13715,27835,9
13716,27836,10
13717,27837,1
13718,27839,9
13719,27842,9
13720,27843,7
13721,27845,10
13722,27846,9
13723,27847,0
13724,27848,10
13725,27849,9
13726,27850,3
13727,27851,0
13728,27854,8
13729,27855,3
13730,27859,3
13731,27860,3
13732,27862,0
13733,27864,0
13734,27867,5
13735,27868,0
13736,27869,0
13737,27870,1
13738,27871,8
13739,27873,8
13740,27875,8
13741,27876,0
13742,27878,5
13743,27883,0
13744,27889,10
13745,27890,0
13746,27893,9
13747,27895,3
13748,27896,3
13749,27897,0
13750,27898,7
13751,27902,3
13752,27903,9
13753,27904,0
13754,27905,0
13755,27908,1
13756,27910,0
13757,27911,9
13758,27912,0
13759,27913,0
13760,27914,9
13761,27916,6
13762,27922,9
13763,27923,8
13764,27924,0
13765,27925,5
13766,27926,7
13767,27935,6
13768,27937,3
13769,27939,4
13770,27940,6
13771,27941,11
13772,27944,6
13773,27945,9
13774,27946,11
13775,27947,8
13776,27958,9
13777,27962,0
13778,27965,6
13779,27967,9
13780,27970,9
13781,27974,6
13782,27975,0
13783,27976,0
13784,27978,4
13785,27979,0
13786,27982,3
13787,27983,0
13788,27986,5
13789,27989,7
13790,27991,0
13791,27993,8
13792,27996,10
13793,27997,3
13794,28001,11
13795,28003,0
13796,28005,4
13797,28006,1
13798,28007,9
13799,28011,2
13800,28015,3
13801,28016,0
13802,28018,0
13803,28020,0
13804,28021,6
13805,28023,6
13806,28024,11
13807,28025,6
13808,28027,2
13809,28028,8
13810,28030,9
13811,28031,9
13812,28032,6
13813,28033,10
13814,28036,8
13815,28039,1
13816,28041,8
13817,28043,6
13818,28049,6
13819,28053,4
13820,28054,1
13821,28055,0
13822,28056,5
13823,28060,6
13824,28061,0
13825,28062,5
13826,28063,0
13827,28064,9
13828,28068,3
13829,28069,9
13830,28070,9
13831,28073,6
13832,28074,3
13833,28078,9
13834,28079,0
13835,28083,0
13836,28084,6
13837,28086,6
13838,28087,8
13839,28088,0
13840,28091,0
13841,28092,6
13842,28093,0
13843,28097,8
13844,28099,6
13845,28100,5
13846,28101,0
13847,28102,3
13848,28103,0
13849,28104,0
13850,28105,6
13851,28106,3
13852,28107,8
13853,28108,1
13854,28111,3
13855,28117,2
13856,28119,0
13857,28127,7
13858,28128,9
13859,28129,9
13860,28130,1
13861,28131,9
13862,28133,1
13863,28136,0
13864,28139,9
13865,28140,9
13866,28143,9
13867,28144,3
13868,28145,2
13869,28147,8
13870,28149,0
13871,28150,6
13872,28151,9
13873,28153,1
13874,28156,6
13875,28162,0
13876,28163,6
13877,28164,9
13878,28165,2
13879,28166,6
13880,28167,2
13881,28168,9
13882,28170,9
13883,28171,7
13884,28173,2
13885,28174,6
13886,28176,3
13887,28177,0
13888,28179,9
13889,28184,6
13890,28186,0
13891,28187,5
13892,28189,0
13893,28190,7
13894,28194,3
13895,28195,9
13896,28196,8
13897,28197,8
13898,28200,8
13899,28204,9
13900,28206,6
13901,28207,0
13902,28208,9
13903,28209,2
13904,28212,9
13905,28213,8
13906,28214,7
13907,28219,6
13908,28223,9
13909,28224,9
13910,28226,0
13911,28227,6
13912,28228,6
13913,28235,2
13914,28240,9
13915,28242,6
13916,28243,6
13917,28244,6
13918,28245,4
13919,28247,3
13920,28250,0
13921,28251,9
13922,28253,0
13923,28254,0
13924,28257,4
13925,28258,7
13926,28259,3
13927,28261,9
13928,28262,7
13929,28263,4
13930,28264,9
13931,28266,0
13932,28268,6
13933,28271,0
13934,28272,6
13935,28274,6
13936,28275,9
13937,28278,5
13938,28279,9
13939,28282,6
13940,28283,7
13941,28284,1
13942,28285,9
13943,28287,9
13944,28289,7
13945,28290,6
13946,28291,9
13947,28292,0
13948,28294,6
13949,28299,8
13950,28301,9
13951,28303,6
13952,28306,8
13953,28309,11
13954,28311,11
13955,28312,8
13956,28314,0
13957,28315,7
13958,28317,0
13959,28318,6
13960,28322,5
13961,28325,9
13962,28327,9
13963,28328,1
13964,28329,6
13965,28330,4
13966,28333,1
13967,28334,6
13968,28336,7
13969,28337,0
13970,28339,8
13971,28340,1
13972,28341,6
13973,28343,1
13974,28344,0
13975,28345,6
13976,28348,6
13977,28349,10
13978,28351,0
13979,28352,6
13980,28353,3
13981,28354,0
13982,28355,3
13983,28361,9
13984,28363,9
13985,28366,8
13986,28367,3
13987,28368,6
13988,28369,9
13989,28370,0
13990,28371,2
13991,28372,1
13992,28375,0
13993,28376,8
13994,28378,1
13995,28379,2
13996,28380,3
13997,28381,9
13998,28384,6
13999,28387,9
14000,28390,8
14001,28391,9
14002,28392,8
14003,28393,4
14004,28394,9
14005,28395,0
14006,28396,9
14007,28397,8
14008,28399,6
14009,28402,7
14010,28403,10
14011,28404,10
14012,28406,2
14013,28408,7
14014,28409,0
14015,28410,9
14016,28413,9
14017,28414,9
14018,28417,6
14019,28418,9
14020,28419,8
14021,28422,6
14022,28423,3
14023,28424,5
14024,28425,5
14025,28426,0
14026,28427,7
14027,28428,9
14028,28432,9
14029,28433,3
14030,28436,3
14031,28437,0
14032,28440,0
14033,28441,0
14034,28442,0
14035,28443,7
14036,28444,5
14037,28449,7
14038,28452,9
14039,28455,9
14040,28459,4
14041,28460,0
14042,28465,9
14043,28467,2
14044,28468,9
14045,28469,6
14046,28470,3
14047,28472,9
14048,28473,3
14049,28478,9
14050,28479,9
14051,28480,6
14052,28481,1
14053,28482,6
14054,28484,0
14055,28485,0
14056,28486,9
14057,28487,6
14058,28492,9
14059,28493,6
14060,28496,5
14061,28501,9
14062,28502,9
14063,28506,1
14064,28507,10
14065,28508,8
14066,28509,9
14067,28513,0
14068,28516,3
14069,28518,3
14070,28521,0
14071,28522,6
14072,28523,6
14073,28525,9
14074,28526,7
14075,28527,0
14076,28528,3
14077,28529,6
14078,28530,3
14079,28533,9
14080,28535,6
14081,28536,8
14082,28537,8
14083,28538,6
14084,28539,6
14085,28540,8
14086,28541,10
14087,28543,0
14088,28548,0
14089,28549,6
14090,28550,1
14091,28551,4
14092,28554,0
14093,28557,6
14094,28559,0
14095,28560,5
14096,28562,9
14097,28563,0
14098,28564,2
14099,28567,9
14100,28570,6
14101,28571,9
14102,28573,9
14103,28579,0
14104,28580,6
14105,28582,1
14106,28583,7
14107,28585,6
14108,28587,6
14109,28590,6
14110,28592,0
14111,28594,7
14112,28596,6
14113,28597,5
14114,28598,3
14115,28599,3
14116,28602,3
14117,28603,9
14118,28608,0
14119,28611,0
14120,28612,6
14121,28614,0
14122,28615,0
14123,28618,9
14124,28620,1
14125,28621,0
14126,28622,9
14127,28624,6
14128,28628,3
14129,28633,0
14130,28634,8
14131,28640,9
14132,28641,7
14133,28642,9
14134,28645,6
14135,28647,4
14136,28649,3
14137,28651,0
14138,28653,9
14139,28654,7
14140,28655,9
14141,28656,1
14142,28657,2
14143,28659,0
14144,28660,0
14145,28661,4
14146,28664,7
14147,28669,0
14148,28671,0
14149,28672,0
14150,28673,9
14151,28674,3
14152,28675,1
14153,28676,0
14154,28677,1
14155,28678,11
14156,28682,9
14157,28686,9
14158,28687,6
14159,28688,6
14160,28692,9
14161,28693,5
14162,28694,3
14163,28696,8
14164,28697,7
14165,28698,2
14166,28699,8
14167,28700,6
14168,28701,9
14169,28703,10
14170,28704,0
14171,28709,9
14172,28713,7
14173,28714,0
14174,28715,6
14175,28720,0
14176,28721,6
14177,28723,7
14178,28724,10
14179,28725,6
14180,28726,9
14181,28729,6
14182,28730,6
14183,28731,0
14184,28735,10
14185,28736,9
14186,28737,4
14187,28739,9
14188,28743,7
14189,28745,9
14190,28746,2
14191,28748,5
14192,28749,3
14193,28750,6
14194,28758,0
14195,28761,6
14196,28762,1
14197,28763,9
14198,28766,9
14199,28769,0
14200,28770,9
14201,28771,7
14202,28773,4
14203,28775,6
14204,28779,6
14205,28780,5
14206,28781,6
14207,28782,9
14208,28783,3
14209,28784,3
14210,28785,9
14211,28789,6
14212,28790,6
14213,28798,3
14214,28804,8
14215,28806,8
14216,28808,0
14217,28810,6
14218,28820,0
14219,28821,6
14220,28822,9
14221,28823,1
14222,28824,1
14223,28825,0
14224,28829,0
14225,28830,0
14226,28831,7
14227,28832,9
14228,28833,3
14229,28836,7
14230,28840,0
14231,28841,7
14232,28842,0
14233,28844,9
14234,28846,10
14235,28851,10
14236,28852,0
14237,28853,3
14238,28854,9
14239,28855,9
14240,28857,0
14241,28859,7
14242,28860,3
14243,28862,9
14244,28863,9
14245,28864,0
14246,28865,3
14247,28866,9
14248,28868,10
14249,28870,6
14250,28872,8
14251,28879,9
14252,28882,6
14253,28883,9
14254,28886,0
14255,28888,7
14256,28891,0
14257,28894,0
14258,28896,0
14259,28897,5
14260,28898,6
14261,28901,3
14262,28902,0
14263,28904,6
14264,28905,0
14265,28910,6
14266,28913,0
14267,28915,3
14268,28916,2
14269,28918,8
14270,28921,6
14271,28923,9
14272,28926,0
14273,28928,6
14274,28931,1
14275,28934,8
14276,28935,0
14277,28937,9
14278,28941,9
14279,28944,3
14280,28945,3
14281,28946,5
14282,28947,3
14283,28948,6
14284,28949,1
14285,28951,2
14286,28952,4
14287,28954,6
14288,28955,0
14289,28959,1
14290,28960,0
14291,28961,5
14292,28966,0
14293,28967,3
14294,28968,0
14295,28972,6
14296,28973,7
14297,28976,9
14298,28981,1
14299,28982,7
14300,28983,2
14301,28985,5
14302,28987,5
14303,28988,4
14304,28990,6
14305,28993,7
14306,28995,3
14307,28996,9
14308,28997,0
14309,28998,8
14310,29000,5
14311,29002,1
14312,29005,0
14313,29006,0
14314,29007,1
14315,29008,7
14316,29010,1
14317,29012,8
14318,29013,0
14319,29014,6
14320,29016,0
14321,29017,5
14322,29021,8
14323,29022,7
14324,29023,10
14325,29024,8
14326,29026,1
14327,29030,0
14328,29031,8
14329,29033,9
14330,29034,0
14331,29036,6
14332,29037,9
14333,29043,1
14334,29045,6
14335,29048,0
14336,29049,1
14337,29050,8
14338,29052,0
14339,29054,6
14340,29055,4
14341,29057,6
14342,29059,9
14343,29060,9
14344,29065,7
14345,29066,4
14346,29067,6
14347,29069,0
14348,29071,0
14349,29072,5
14350,29075,0
14351,29077,8
14352,29078,8
14353,29079,9
14354,29080,9
14355,29083,6
14356,29086,7
14357,29088,10
14358,29090,0
14359,29091,7
14360,29093,4
14361,29094,9
14362,29097,0
14363,29099,1
14364,29101,1
14365,29104,3
14366,29105,3
14367,29106,0
14368,29107,6
14369,29108,9
14370,29109,5
14371,29116,0
14372,29117,11
14373,29118,0
14374,29119,4
14375,29120,3
14376,29121,0
14377,29123,8
14378,29124,4
14379,29126,6
14380,29127,3
14381,29132,0
14382,29136,0
14383,29138,3
14384,29139,6
14385,29140,11
14386,29143,0
14387,29144,9
14388,29145,0
14389,29148,9
14390,29150,6
14391,29153,6
14392,29155,9
14393,29156,0
14394,29157,6
14395,29158,3
14396,29163,3
14397,29164,10
14398,29165,9
14399,29167,2
14400,29170,9
14401,29172,9
14402,29173,9
14403,29175,5
14404,29176,0
14405,29179,2
14406,29181,5
14407,29183,0
14408,29184,9
14409,29186,1
14410,29188,8
14411,29190,0
14412,29191,9
14413,29192,10
14414,29194,0
14415,29195,0
14416,29197,9
14417,29199,3
14418,29200,8
14419,29204,6
14420,29207,0
14421,29212,6
14422,29213,6
14423,29215,5
14424,29219,2
14425,29220,1
14426,29223,9
14427,29226,0
14428,29227,8
14429,29228,10
14430,29229,10
14431,29230,2
14432,29231,0
14433,29233,9
14434,29240,10
14435,29241,3
14436,29244,3
14437,29245,0
14438,29247,0
14439,29248,0
14440,29250,5
14441,29251,9
14442,29252,3
14443,29254,3
14444,29257,6
14445,29258,6
14446,29261,9
14447,29262,9
14448,29263,7
14449,29265,1
14450,29266,6
14451,29268,8
14452,29269,0
14453,29271,0
14454,29275,0
14455,29278,1
14456,29282,5
14457,29287,1
14458,29288,9
14459,29289,8
14460,29294,8
14461,29295,2
14462,29296,0
14463,29297,7
14464,29298,6
14465,29301,0
14466,29303,9
14467,29307,1
14468,29308,0
14469,29310,6
14470,29314,9
14471,29317,8
14472,29318,6
14473,29319,0
14474,29321,0
14475,29322,2
14476,29323,1
14477,29324,9
14478,29325,6
14479,29326,3
14480,29327,0
14481,29330,6
14482,29331,9
14483,29335,0
14484,29336,6
14485,29337,2
14486,29339,0
14487,29343,5
14488,29345,6
14489,29347,9
14490,29350,2
14491,29352,5
14492,29354,8
14493,29359,9
14494,29361,9
14495,29362,9
14496,29363,1
14497,29365,3
14498,29366,3
14499,29367,8
14500,29368,1
14501,29369,4
14502,29373,0
14503,29374,3
14504,29375,5
14505,29376,8
14506,29377,9
14507,29379,8
14508,29380,9
14509,29382,1
14510,29383,4
14511,29385,6
14512,29386,9
14513,29390,6
14514,29395,8
14515,29397,9
14516,29398,0
14517,29401,10
14518,29405,8
14519,29406,0
14520,29410,9
14521,29411,3
14522,29412,3
14523,29413,2
14524,29414,6
14525,29417,0
14526,29418,9
14527,29419,8
14528,29421,5
14529,29424,4
14530,29425,10
14531,29427,6
14532,29428,6
14533,29429,0
14534,29430,6
14535,29432,3
14536,29434,3
14537,29438,6
14538,29439,9
14539,29440,4
14540,29442,3
14541,29444,4
14542,29446,0
14543,29447,6
14544,29448,6
14545,29449,0
14546,29450,10
14547,29452,4
14548,29454,6
14549,29457,9
14550,29458,4
14551,29462,0
14552,29464,0
14553,29465,9
14554,29469,8
14555,29470,3
14556,29472,3
14557,29473,3
14558,29474,1
14559,29475,6
14560,29476,6
14561,29478,9
14562,29479,3
14563,29482,4
14564,29483,6
14565,29485,6
14566,29486,3
14567,29488,10
14568,29489,4
14569,29490,0
14570,29491,0
14571,29495,0
14572,29497,7
14573,29498,9
14574,29499,9
14575,29500,9
14576,29505,0
14577,29506,9
14578,29508,0
14579,29510,0
14580,29512,0
14581,29517,6
14582,29518,5
14583,29520,1
14584,29522,9
14585,29526,1
14586,29527,5
14587,29530,3
14588,29531,0
14589,29532,4
14590,29535,1
14591,29536,2
14592,29539,6
14593,29541,11
14594,29545,10
14595,29549,2
14596,29552,3
14597,29555,7
14598,29558,0
14599,29559,9
14600,29560,6
14601,29561,9
14602,29562,6
14603,29566,8
14604,29569,3
14605,29570,3
14606,29573,1
14607,29575,6
14608,29576,0
14609,29578,0
14610,29579,5
14611,29580,0
14612,29581,0
14613,29583,9
14614,29584,6
14615,29585,1
14616,29589,4
14617,29591,6
14618,29592,9
14619,29596,0
